F_peak,force_peak_step,F_drop_ratio,end_slope,force_auc,E_peak,E_softening_ratio,energy_auc,ux_s12_med,ux_s12_p95,ux_s12_max,R_local_p95,R_local_max,failure_score,failure_flag,__index_level_0__,P_fail,F_peak_norm,LocalRisk_norm,SustainabilityScore
0.0,0,0.0,-0.011830000000000007,-0.8973500000000001,180.466685,0.0,538.64975,0.49532,1.9516674999999999,2.6228,3.9402154083416465,5.295162712397716,1,0,62163,3.426836374441897e-06,0.0,0.29947974664860105,0.4401023372520926
0.04109,12,0.0,0.00014000000000000123,0.25582,142.795895,0.0,424.39222399999994,0.815425,2.0835394999999997,2.50912,2.5551577366953944,3.0770702356721094,0,0,62164,3.016987893238956e-06,0.015819239490735215,0.09962824022799294,0.4879824632058224
0.39664,12,0.0,0.017770000000000008,2.1888,169.078607,0.0,503.349728,0.5531900000000001,1.9647234999999992,2.81464,3.5516251133396732,5.088016766232186,0,0,62165,3.016987893238956e-06,0.15270243737175018,0.24340962233076863,0.5276677857257748
0.0,0,0.0,-0.033030000000000004,-3.1881399999999998,147.746468,0.0,439.254588,0.788805,2.054840999999999,2.73692,2.605005035965789,3.4697041683689833,1,0,62166,3.426836374441897e-06,0.0,0.10682076228257753,0.47863413412529726
1.09339,12,0.0,0.07013000000000003,5.650380000000001,155.929043,0.0,461.84391199999993,0.869245,2.31707,3.51358,2.665612108593536,4.042105500702212,0,0,62167,3.016987893238956e-06,0.4209442264973224,0.1155658239593248,0.6873574399628496
0.0,0,0.0,-0.040220000000000034,-2.57154,184.630061,0.0,548.3949729999999,0.687305,1.8600939999999997,2.45428,2.7063588905851708,3.570874642886528,1,0,62168,3.426836374441897e-06,0.0,0.12144522229018373,0.475709242123776
0.01065,7,0.14366197183098592,-0.0051,0.03178,153.28564,0.0,455.75930500000004,0.662265,1.980271999999999,2.54496,2.9901504639530225,3.842812161532299,1,0,62169,2.054028411833566e-05,0.004100143601273546,0.16239382292110766,0.4695610370743561
0.0,0,0.0,-0.05132999999999999,-2.57409,182.74205,0.0,543.785787,0.73865,2.1039244999999975,2.97948,2.848337503759101,4.033683065005506,1,0,62170,3.1567812120627097e-06,0.0,0.1419314737316802,0.4716121268630579
0.0,0,0.0,-0.021330000000000016,-2.08135,141.543746,0.0,420.42939199999995,0.824415,2.0022545,2.37486,2.428697315758814,2.8806608287323,1,0,62171,3.426836374441897e-06,0.0,0.0813811259423326,0.4837220613933463
0.10803,12,0.0,0.007599999999999996,0.5420900000000001,186.905826,0.0,557.822094,0.5117,2.027819499999999,2.83323,3.9629069689995937,5.53689660829217,0,0,62172,3.016987893238956e-06,0.041590470727284626,0.30275393708367176,0.46024293945296135
0.1405,12,0.0,0.0023100000000000065,0.83826,159.354267,0.0,474.067184,0.6203000000000001,1.9814269999999992,2.7169,3.1943043637041666,4.379977423214609,0,0,62173,3.016987893238956e-06,0.05409109633605008,0.19185141536808015,0.4886737566004624
0.0,0,0.0,0.007050000000000001,-0.28833,143.404684,0.0,423.06219,0.921395,2.1357574999999995,2.66594,2.3179608069091313,2.8933736314030645,0,0,62174,3.016987893238956e-06,0.0,0.06540283235758693,0.48691792503453596
0.41159,12,0.0,0.02357999999999999,2.19546,137.76337,0.0,408.81864800000005,0.80779,2.0425774999999993,2.68762,2.528599632913752,3.327127095746262,0,0,62175,3.016987893238956e-06,0.15845803801391353,0.09579614200053971,0.5600682821129022
0.41126,12,0.0,0.04274,1.86165,152.630432,0.0,451.722931,0.89082,2.021692999999999,2.65677,2.2694741897695665,2.982387010863713,0,0,62176,3.016987893238956e-06,0.1583309913107755,0.05840664463562456,0.5674826582343162
0.0,0,0.0,-0.05671999999999999,-3.9418699999999998,173.994486,0.0,516.223866,0.8215399999999999,1.9729579999999998,2.67209,2.401536136522219,3.252537912636588,1,0,62177,3.1567812120627097e-06,0.0,0.07746200928913083,0.48450601975156776
0.97555,12,0.0,0.05625000000000002,5.142270000000001,183.408919,0.0,544.6340289999999,0.892595,2.0476329999999994,2.9109,2.294022482431536,3.2611654745308165,0,0,62178,3.016987893238956e-06,0.37557700377675196,0.061948744989263504,0.6753972443965767
-0.0,0,0.0,-0.003530000000000002,-0.09053,170.622023,0.0,507.738528,0.513965,1.9242655,2.52837,3.7439621302151664,4.919342747231148,1,0,62179,7.073020633047777e-06,0.0,0.2711621436516503,0.4457640347593534
0.0,0,0.0,-0.02052000000000001,-0.88838,144.659032,0.0,428.846579,0.635025,1.7426464999999998,2.08307,2.7442171524834187,3.280296046170945,1,0,62180,3.426836374441897e-06,0.0,0.1269078328555892,0.47461672001069494
0.0,0,0.0,-0.057130000000000014,-4.11581,161.527731,0.0,480.61411,0.730345,2.1021455000000002,2.94101,2.878291077671113,4.026877702966574,1,0,62181,3.1567812120627097e-06,0.0,0.1462535081072463,0.4707477199879447
0.0,0,0.0,-0.031019999999999992,-2.60809,187.906426,0.0,559.688665,0.484175,1.929866499999999,2.53659,3.985886293208267,5.238994154512326,1,0,62182,3.426836374441897e-06,0.0,0.3060696492403882,0.4387843567337351
0.14379,12,0.0,0.003260000000000013,0.8533499999999999,159.27844,0.0,473.804828,0.422095,1.8475874999999993,2.70707,4.377184035875372,6.41341402666837,0,0,62183,3.016987893238956e-06,0.05535771346733552,0.36253043418232905,0.4551712614032553
0.00642,6,0.6791277258566978,-0.017080000000000005,-0.17769000000000001,171.78253,0.0,510.136108,0.531725,1.8358604999999995,2.52001,3.452650329676711,4.739310725018928,2,1,62184,0.9998758623414773,0.0024716358610494056,0.22912844110805008,-0.04452780146182396
0.0,0,0.0,-0.014960000000000001,-1.2653100000000002,164.720033,0.0,490.838548,0.7243850000000001,2.046525,2.71151,2.8251896397286114,3.74318904485434,1,0,62185,3.426836374441897e-06,0.0,0.13859144277729096,0.47227999802635456
0.66685,12,0.0,0.05304000000000009,3.2608,165.021442,0.0,487.958088,0.8895500000000001,1.9252659999999993,2.67,2.1643145386270413,3.001517617894983,0,0,62186,3.016987893238956e-06,0.25673058784124553,0.04323304202995132,0.6197171770206858
0.63174,12,0.0,0.024959999999999982,3.52642,164.051595,0.0,487.86579299999994,0.813995,2.2311455,3.52448,2.740981820845359,4.329854600667259,0,0,62187,3.016987893238956e-06,0.2432135886073756,0.1264410032680039,0.5963170851561403
0.0,0,0.0,-0.013509999999999994,-0.8655,184.932908,0.0,552.47835,0.433765,2.2053089999999997,2.94985,5.084110047873594,6.800571722475138,1,0,62188,3.426836374441897e-06,0.0,0.4645335718984898,0.4070915722021148
1.31191,12,0.0,0.0872799999999998,6.72678,148.071921,0.0,438.07854,0.955875,2.301658999999998,3.43336,2.407907935234304,3.591850395091565,0,0,62189,3.016987893238956e-06,0.5050722433752843,0.0783814031867911,0.7368583325563373
0.62459,12,0.0,0.030349999999999988,3.4223600000000003,169.856464,0.0,505.36619199999996,0.701425,2.008672499999999,2.70043,2.8637024587608035,3.8499198006202806,0,0,62190,3.016987893238956e-06,0.24046091003938447,0.14414850011696084,0.5913992465023534
0.45289,12,0.0,0.018979999999999997,2.44828,149.387519,0.0,441.403459,0.7442949999999999,1.9534874999999987,2.70105,2.624614564622071,3.629004623665342,0,0,62191,3.016987893238956e-06,0.1743581254066457,0.10965024290449132,0.5652475056284779
0.0,0,0.0,-0.015380000000000005,-1.7127299999999999,157.3116,0.0,465.178837,0.73387,1.9165614999999991,2.38167,2.611581747977731,3.2453568026416715,1,0,62192,3.426836374441897e-06,0.0,0.10776972334736762,0.47844434191233925
1.26111,12,0.0,0.10175000000000001,6.1021,145.296299,0.0,428.54600300000004,0.9853700000000001,2.2818169999999984,3.21156,2.3156956246732725,3.2592427177007184,0,0,62193,3.016987893238956e-06,0.4855147508922143,0.06507598670240528,0.7297406696116795
0.73733,12,0.0,0.07343,3.3908500000000004,149.964351,0.0,442.063893,0.99329,2.406627,3.06462,2.422884552927257,3.085322510963241,0,0,62194,3.016987893238956e-06,0.2838646837114577,0.08054239595142065,0.625822354171498
0.39978,12,0.0,0.02743000000000001,2.01234,128.145679,0.0,379.86236799999995,0.6757249999999999,1.9168854999999998,2.80706,2.836783450609666,4.154145541227355,0,0,62195,3.016987893238956e-06,0.15391130600160927,0.14026432659806387,0.5489012791872452
0.0,0,0.0,-0.01915,-0.8421700000000001,158.265964,0.0,471.283222,0.6465650000000001,2.394615999999999,3.09451,3.7035966937529907,4.786077185145999,1,0,62196,3.426836374441897e-06,0.0,0.2653377700898601,0.44693073256384075
0.29787,12,0.0,0.01919000000000004,1.56072,147.143271,0.0,437.423951,0.7557,1.9705584999999999,2.39777,2.6075936183570283,3.1729125272291747,0,0,62197,3.016987893238956e-06,0.11467697413252126,0.10719427170458462,0.535898124231397
0.0,0,0.0,-0.01473000000000002,-1.07178,172.956582,0.0,514.655464,0.6412800000000001,1.8694069999999994,2.39368,2.9151181965520228,3.7326596748180827,1,0,62198,3.426836374441897e-06,0.0,0.1515673339039243,0.46968481980102794
1.12713,12,0.0,0.09231999999999996,5.45659,150.570179,0.0,444.135785,1.001715,2.302574499999999,2.82783,2.2986323432327227,2.822988571776415,0,0,62199,3.016987893238956e-06,0.4339337894181646,0.06261390691310709,0.7044426048325142
0.83574,12,0.0,0.05125000000000002,4.35726,162.340142,0.0,480.68383000000006,0.7732650000000001,1.9549919999999992,2.98873,2.528230292941965,3.8650785903085243,0,0,62200,3.016987893238956e-06,0.3217515505472633,0.0957428495266926,0.6417256968743464
0.0,0,0.0,-0.07687,-5.272819999999999,159.113319,0.0,472.15302099999997,0.81765,2.093163999999998,2.77168,2.5599755365254357,3.389812262716551,1,0,62201,3.1567812120627097e-06,0.0,0.10032340590475664,0.4799337404284426
0.42943,12,0.0,0.025359999999999994,2.2855799999999995,154.715278,0.0,460.339663,0.74707,2.0420714999999996,2.80142,2.7334406377803404,3.749876177935299,0,0,62202,3.016987893238956e-06,0.1653262597835586,0.1253528776060983,0.5575910458766129
0.0,0,0.0,-0.034319999999999906,-3.02961,165.246514,0.0,491.676216,0.7109300000000001,2.0514365,2.89403,2.885567492037799,4.0707664551070195,1,0,62203,3.426836374441897e-06,0.0,0.14730343000024176,0.4705376005817644
0.51957,12,0.0,0.028459999999999985,2.80085,172.123528,0.0,513.070193,0.748155,2.103778999999998,3.11035,2.811956074861549,4.157360434458955,0,0,62204,3.016987893238956e-06,0.20002925924072268,0.1366819570366331,0.5726767297190881
0.39087,12,0.0,0.018340000000000023,2.14499,160.252298,0.0,476.81260699999996,0.688545,2.193348499999998,3.0689,3.1854831518847937,4.457079777709403,0,0,62205,3.016987893238956e-06,0.1504810450168818,0.1905785929386274,0.5371232954267688
0.16393,12,0.0,0.008649999999999991,0.88712,145.680035,0.0,432.691195,0.73136,1.9993969999999996,2.47308,2.733806876594554,3.381481071727356,0,0,62206,3.016987893238956e-06,0.06311141225885188,0.12540572261048233,0.5064730531133829
0.08924,12,0.0,0.02835,0.19244,139.804785,0.0,413.636756,0.79576,2.005405999999999,2.7288,2.5201141015882738,3.4291746212059233,0,0,62207,3.016987893238956e-06,0.03435650844860576,0.0945717552815662,0.498262394674043
0.0,0,0.0,-0.0056799999999999976,-0.33195,178.651229,0.0,533.3750299999999,0.575895,1.9392619999999996,2.63784,3.367388146506935,4.580418297466694,1,0,62208,6.328916464124829e-06,0.0,0.21682586620737,0.45663166230029395
0.70022,12,0.0,0.03913,3.7334199999999997,165.713364,0.0,492.95043400000003,0.764215,2.0114194999999992,2.66299,2.632007350507373,3.4846083844407554,0,0,62209,3.016987893238956e-06,0.26957770445856927,0.11071695617287569,0.6126439525007629
0.18385,12,0.0,0.0025700000000000167,1.11052,143.147615,0.0,424.215722,0.83544,2.0786584999999995,2.68955,2.488100279507684,3.2193215512552413,0,0,62210,3.016987893238956e-06,0.0707804132482762,0.08995244541450292,0.5173982090472908
0.0,0,0.0,-0.01669000000000001,-1.2252,185.300863,0.0,553.56204,0.45042000000000004,1.9571619999999998,2.69367,4.345193365425173,5.980351658495732,1,0,62211,3.426836374441897e-06,0.0,0.35791446488967243,0.42841539360387826
0.0745,10,0.0025503355704697413,-0.0016700000000000048,0.47735,163.298966,0.0,485.761819,0.675455,2.0728599999999995,2.91661,3.0688350769942696,4.317993050139545,1,0,62212,4.125089415856362e-06,0.028681755708439362,0.17374731293840429,0.4795893527218309
0.39898,12,0.0,0.023450000000000026,2.10757,191.930049,0.0,571.852534,0.5597099999999999,1.8501919999999987,2.67367,3.3056261219102265,4.776884449488335,0,0,62213,3.016987893238956e-06,0.15360331399400184,0.20791415523105528,0.5352173174568432
0.0,0,0.0,-0.044070000000000054,-2.62891,159.887415,0.0,473.527749,0.65663,1.7577245,2.27359,2.676887284045981,3.4625131299780496,1,0,62214,3.1567812120627097e-06,0.0,0.11719273152097859,0.4765598753051982
0.5364,12,0.0,0.05110999999999999,2.5184100000000003,156.439284,0.0,462.28959,0.8488450000000001,2.092083499999999,2.61408,2.464623691646149,3.079572827689893,0,0,62215,3.016987893238956e-06,0.20650864110076342,0.08656498253422668,0.5859398155495897
0.0,0,0.0,-0.036760000000000015,-2.60102,156.589615,0.0,466.20265400000005,0.643995,2.2156439999999997,2.98623,3.440467700152225,4.637039100246059,1,0,62216,3.426836374441897e-06,0.0,0.22737059599266302,0.45452416738328016
0.54393,12,0.0,0.02642,2.93269,180.145255,0.0,532.093926,0.8786799999999999,1.9983094999999993,2.71055,2.2742175737763257,3.08479764751127,0,0,62217,3.016987893238956e-06,0.2094076158723681,0.05909107277077613,0.5928840848880822
0.02848,7,0.0,-0.00772,0.15646,159.629988,0.0,474.91630799999996,0.6985,2.0493329999999994,2.83221,2.9339055076107288,4.054702929055543,1,0,62218,5.178601865868172e-06,0.01096451547082353,0.1542781758374679,0.4746240332669852
0.0,0,0.0,-0.015030000000000016,-1.36591,174.643034,0.0,520.479356,0.62186,1.9535214999999992,2.66012,3.1414168733454195,4.277683072914027,1,0,62219,3.426836374441897e-06,0.0,0.18422022077209044,0.46315424242739467
0.80998,12,0.0,0.05207000000000006,4.2423,173.481896,0.0,515.343852,0.872595,2.081705,3.54581,2.3856485512916663,4.063523164740202,0,0,62220,3.016987893238956e-06,0.3118342079023049,0.07516957200892876,0.6408816810554201
1.15092,12,0.0,0.07434999999999992,5.93769,140.249735,0.0,414.79263,0.9278,2.1583489999999994,3.07905,2.326308469146035,3.318657034577865,0,0,62221,3.016987893238956e-06,0.4430927017443897,0.06660732579297773,0.7082233772196527
0.0,0,0.0,-0.014539999999999997,-0.4888699999999999,142.52413,0.0,422.08989199999996,0.698035,1.9303239999999986,2.40133,2.765368494752599,3.440128355397469,1,0,62222,3.426836374441897e-06,0.0,0.12995978347241033,0.4740063298873307
0.35765,12,0.0,0.018250000000000044,1.95515,156.566667,0.0,465.675771,0.7288950000000001,2.208223499999998,3.11957,3.029549519437571,4.27986197699276,0,0,62223,3.016987893238956e-06,0.1376916769009844,0.16807875630065228,0.535228578696415
0.0,0,0.0,-0.036050000000000026,-2.92118,170.384098,0.0,506.908238,0.6572,1.9317534999999997,2.48323,2.9393692895018724,3.778499689929246,1,0,62224,3.426836374441897e-06,0.0,0.15506655098173233,0.4689849763854663
0.27707,12,0.0,0.015469999999999984,1.48863,162.070426,0.0,481.683741,0.71452,1.9713994999999986,2.79003,2.7590543263182896,3.9047612328489594,0,0,62225,3.016987893238956e-06,0.10666918193472878,0.1290487051113986,0.527523341451138
0.3569,12,0.0,0.022220000000000018,1.87168,168.790008,0.0,502.32617700000003,0.71896,2.0626404999999997,2.60715,2.868922467357123,3.6262796210828423,0,0,62226,3.016987893238956e-06,0.13740293439385248,0.14490170094235538,0.5397196185145086
0.0,0,0.0,-0.03016000000000002,-1.40181,157.169137,0.0,467.587392,0.585445,2.283110499999999,3.01055,3.899786480540807,5.142327622334587,1,0,62227,3.426836374441897e-06,0.0,0.2936462118511913,0.44126904421157453
0.62739,12,0.0,0.03676999999999997,3.31848,136.554104,0.0,404.723099,0.852985,2.0961315,2.75552,2.457407219989323,3.2304436734169495,0,0,62228,3.016987893238956e-06,0.24153888206601037,0.08552370984126795,0.6036631905708049
0.0,0,0.0,-0.0625,-4.16393,176.855376,0.0,525.609311,0.643815,1.9768619999999972,2.87775,3.0705435519977846,4.469839931548908,1,0,62229,3.1567812120627097e-06,0.0,0.1739938306900648,0.465199655471381
0.09008,12,0.0,0.010259999999999991,0.40543,160.857133,0.0,477.310704,0.609745,1.7671204999999983,2.24141,2.898130361219638,3.675979296794596,0,0,62230,3.016987893238956e-06,0.03467990005659353,0.14911614031718573,0.48751521347091303
0.30108,12,0.0,0.01824999999999999,1.57956,163.097752,0.0,483.21517100000005,0.8190649999999999,2.0473625,2.85119,2.4996337256510373,3.4810301948184454,0,0,62231,3.016987893238956e-06,0.11591279206304596,0.09161661914037417,0.5396315637095015
0.29753,12,0.0,0.014550000000000007,1.63479,160.223632,0.0,477.36941900000005,0.7289650000000001,2.196179999999997,3.10253,3.0127372329086577,4.25607538872775,0,0,62232,3.016987893238956e-06,0.11454607752928811,0.1656528928453171,0.524140951701634
0.0,0,0.0,-0.021809999999999996,-1.3374000000000001,164.104406,0.0,487.75654700000007,0.660025,2.029864499999995,2.70974,3.0754357742881853,4.105511148660262,1,0,62233,3.426836374441897e-06,0.0,0.17469973486611184,0.4650583396085904
0.49898,12,0.0,0.02788999999999997,2.68118,160.865158,0.0,477.599911,0.822495,2.0570479999999987,3.04243,2.5009854132839875,3.699025521493717,0,0,62234,3.016987893238956e-06,0.19210231494492716,0.09181165564692928,0.5776873178491311
1.08125,12,0.0,0.07233,5.5253,133.196786,0.0,393.4274459999999,0.9770049999999999,2.211746499999998,2.86662,2.263802639429886,2.9340893824145335,0,0,62235,3.016987893238956e-06,0.41627044778188005,0.05758829035166302,0.6966160573266608
0.48153,12,0.0,0.024180000000000035,2.59089,170.923137,0.0,505.244452,0.93635,2.0613859999999997,2.76836,2.201512252681676,2.956544024182684,0,0,62236,3.016987893238956e-06,0.1853842392789907,0.04860034141495517,0.5829705428625577
0.0,0,0.0,-0.010450000000000015,-1.5891600000000001,184.14347,0.0,547.962759,0.60755,1.8410969999999993,2.65369,3.030362928104084,4.367854490382924,1,0,62237,3.426836374441897e-06,0.0,0.1681961239385969,0.4663590617940934
0.61742,12,0.0,0.03381000000000001,3.317,166.467364,0.0,494.795162,0.8066150000000001,1.9170214999999988,3.00113,2.3766251527970264,3.7206473922247323,0,0,62238,3.016987893238956e-06,0.2377005316712031,0.07386757584003001,0.6040752421736489
0.396,12,0.0,0.021850000000000036,2.12525,139.520307,0.0,414.177303,0.8240350000000001,2.0531545,2.58452,2.491586519393489,3.136420172521288,0,0,62239,3.016987893238956e-06,0.15245604376566427,0.0904554788312224,0.5581354176226411
0.0,0,0.0,-0.06295999999999996,-1.58189,183.314611,0.0,547.130297,0.644565,2.6810569999999943,3.75604,4.159482745480303,5.82724782476981,1,0,62240,3.1567812120627097e-06,0.0,0.3311180737255604,0.4337748068642819
0.28038,12,0.0,0.02868000000000004,1.29299,132.576853,0.0,393.294047,0.747025,1.9423074999999992,2.49157,2.600056888859064,3.335323445218937,0,0,62241,3.016987893238956e-06,0.10794349886620443,0.10610678865280487,0.5327488832085946
0.6485,12,0.0,0.03466999999999998,3.4808499999999998,173.379971,0.0,514.4149829999999,0.70234,1.8415824999999995,2.5453,2.6220669438988704,3.6240282432667543,0,0,62242,3.016987893238956e-06,0.24966602116675068,0.10928264388696096,0.6029749733120365
0.44595,12,0.0,0.008690000000000031,2.63012,172.854109,0.0,515.0612209999999,0.770405,2.739808499999999,4.05038,3.5563223193562825,5.257468467549576,0,0,62243,3.016987893238956e-06,0.17168629474065147,0.24408738739254515,0.53702416139787
0.31141,12,0.0,0.01657000000000003,1.6955099999999999,159.282671,0.0,474.44750100000005,0.6918599999999999,2.0833449999999996,2.96558,3.0112233645373,4.28638741322466,0,0,62244,3.016987893238956e-06,0.11988973886127655,0.16543445510028176,0.5268564699166353
0.23516,12,0.0,0.013179999999999997,1.25967,134.529191,0.0,399.1828039999999,0.832005,2.0141535,2.33198,2.4208430208702554,2.8028437295414768,0,0,62245,3.016987893238956e-06,0.090534250636196,0.08024782102840478,0.5292160526184704
0.12403,12,0.0,0.013899999999999996,0.54664,158.975571,0.0,472.54467900000003,0.77206,1.9535684999999985,2.41945,2.530332483835021,3.13375903021299,0,0,62246,3.016987893238956e-06,0.04775031087943268,0.09604617698038742,0.5046644115496922
0.0,0,0.0,-0.03486,-1.9905400000000002,156.360179,0.0,463.3889429999999,0.7132350000000001,1.7767314999999992,2.30627,2.491088487677849,3.233534524758972,1,0,62247,3.426836374441897e-06,0.0,0.09038361728303318,0.4819215631252061
0.19673,10,0.011792812484115229,-0.008539999999999992,1.23657,162.196841,0.0,479.009585,0.870885,2.0425165,2.80717,2.345334341106651,3.2233532518950803,1,0,62248,5.760550098781056e-06,0.07573908457075539,0.06935258994344118,0.5239961440216401
0.07901,10,0.0012656625743577125,-0.001449999999999993,0.51302,166.827713,0.0,496.830922,0.493085,1.9757304999999998,2.73997,4.00687608828726,5.55679040012008,1,0,62249,2.842370091046205e-06,0.030418060651326094,0.3090982900341039,0.4533879511337967
0.58448,12,0.0,0.03571000000000002,3.0795500000000002,148.894458,0.0,442.029434,0.840715,2.2015139999999986,3.10444,2.6186210515827333,3.692618778429529,0,0,62250,3.016987893238956e-06,0.22501896075796832,0.10878543226578374,0.5907508854318807
0.0,0,0.0,-0.032340000000000035,-2.0152099999999997,157.354099,0.0,467.938538,0.64193,1.9271264999999997,2.4038,3.0020819980339257,3.7446450489233327,1,0,62251,3.426836374441897e-06,0.0,0.16411543719666566,0.4671751991424796
0.44554,12,0.0,0.017890000000000017,2.50949,155.350347,0.0,461.729624,0.79316,2.1580304999999984,3.1977,2.72080096989157,4.031595133350654,0,0,62252,3.016987893238956e-06,0.17152844883675267,0.12352908591861961,0.5610568987407057
0.22769,12,0.0,0.00877,1.24445,156.800029,0.0,464.12303499999996,0.59446,1.6384489999999994,2.43984,2.7561972163708277,4.104296329266399,0,0,62253,3.016987893238956e-06,0.08765837526516186,0.12863644955071074,0.5181003892284921
0.23866,12,0.0,0.021339999999999998,1.13375,136.337011,0.0,403.576674,0.7725200000000001,1.8642834999999987,2.4502,2.413249492034833,3.1716978160155103,0,0,62254,3.016987893238956e-06,0.09188171566947838,0.0791521423372758,0.5301089208733374
0.0,0,0.0,-0.012409999999999977,-1.5270299999999999,158.044785,0.0,468.310357,0.7857149999999999,1.9679309999999994,2.41029,2.504637174414848,3.0676390255148,1,0,62255,3.426836374441897e-06,0.0,0.0923385723075354,0.4815305721203057
0.0,0,0.0,-0.023160000000000014,-1.50489,165.562081,0.0,492.460327,0.64479,2.027049499999999,2.56169,3.1437359401607705,3.97290590118813,1,0,62256,3.426836374441897e-06,0.0,0.18455484149296414,0.46308731828322
0.0,0,0.0,-0.07486999999999999,-5.43159,166.296726,0.0,494.96016399999996,0.75336,2.4613599999999987,3.57694,3.267176378800072,4.747982366002997,1,0,62257,3.1567812120627097e-06,0.0,0.20236619918607957,0.45952518177217805
0.9227,12,0.0,0.05831999999999993,4.793640000000001,147.513801,0.0,437.339324,0.884935,2.103711499999999,2.65054,2.377249738820082,2.9951804335966137,0,0,62258,3.016987893238956e-06,0.3552302817741879,0.07395769804948904,0.6628220927832496
0.0,0,0.0,-0.06567999999999996,-4.25179,161.811585,0.0,481.0682350000001,0.669655,2.1904564999999985,3.07501,3.271022387242649,4.591931659448624,1,0,62259,3.1567812120627097e-06,0.0,0.2029211440065662,0.4594141928080807
0.41964,12,0.0,0.027900000000000036,2.13812,159.561721,0.0,472.30803000000003,0.8445,1.9495464999999994,2.56135,2.3085216076867705,3.0329780899550287,0,0,62260,3.016987893238956e-06,0.16155720759046302,0.0640408398408776,0.5679689273331093
0.95879,12,0.0,0.05488000000000004,5.091060000000001,149.685025,0.0,444.185797,0.86866,2.0612939999999993,2.76218,2.372958346910231,3.1798171860338713,0,0,62261,3.016987893238956e-06,0.3691245712173769,0.07333848835491685,0.6698930794437584
0.8051,12,0.0,0.047780000000000045,4.27729,156.171386,0.0,463.971265,0.7700549999999999,2.099012499999998,3.34147,2.725795556517655,4.339261475687762,0,0,62262,3.016987893238956e-06,0.3099554566558998,0.12424976035810698,0.6301262677623818
0.0,0,0.0,-0.05598000000000003,-3.5780600000000002,172.077574,0.0,512.347624,0.669125,2.037572499999999,2.8096,3.0451298291871765,4.1989164891478925,1,0,62263,3.1567812120627097e-06,0.0,0.17032685646117296,0.46593305031715937
0.0,0,0.0,-0.03274000000000005,-1.751,143.785896,0.0,427.13677599999994,0.721195,1.999277,2.43247,2.7721725708412115,3.372832585676783,1,0,62264,3.426836374441897e-06,0.0,0.13094155115179756,0.4738099763514533
0.01589,7,0.09314033983637521,-0.007509999999999999,0.053500000000000006,160.646284,0.0,478.42261800000006,0.654085,2.0274349999999997,2.75433,3.099650652285787,4.210966458165275,1,0,62265,1.161517868511341e-05,0.006117491251102034,0.17819372644832515,0.4674141927465434
0.0,0,0.0,-0.02348,-2.4133400000000003,167.495404,0.0,498.816714,0.6758249999999999,1.8648889999999996,2.81915,2.7594258827959517,4.171420109981993,1,0,62266,3.426836374441897e-06,0.0,0.12910231740733485,0.4741778231003458
0.52593,12,0.0,0.03550000000000003,2.6876800000000003,160.053575,0.0,474.41096000000005,0.767795,2.0664705,2.60748,2.6914352103211985,3.3960627467018374,0,0,62267,3.016987893238956e-06,0.20247779570120156,0.11929186792584928,0.5773790157714843
0.96102,12,0.0,0.061529999999999974,4.9621200000000005,168.743548,0.0,499.54271900000003,0.9289149999999999,1.9602969999999995,3.13356,2.1103082605940173,3.3733549319654066,0,0,62268,3.016987893238956e-06,0.3699830989385825,0.03544041632055295,0.6779019577112341
0.0,0,0.0,-0.05047999999999997,-1.4196300000000002,155.875679,0.0,461.272409,0.769915,1.8968579999999997,2.47246,2.4637239143753216,3.2113415075542866,1,0,62269,3.1567812120627097e-06,0.0,0.08643515267464824,0.4827113910744643
0.76908,12,0.0,0.028370000000000006,4.25732,150.746236,0.0,446.366957,0.83892,2.1921119999999963,3.34339,2.613016732688432,3.9853502074269893,0,0,62270,3.016987893238956e-06,0.29608811651337646,0.10797677888158469,0.6264471939864247
0.28201,12,0.0,0.014449999999999963,1.53205,178.23815,0.0,531.614702,0.550035,2.125805499999999,3.01057,3.8648549567484687,5.473415318164452,0,0,62271,3.016987893238956e-06,0.10857103258170449,0.28860590357062094,0.4965628270827814
0.0776,12,0.0,0.006390000000000007,0.38299,170.462987,0.0,507.585188,0.38483500000000004,1.9438624999999992,2.57373,5.051158275491679,6.687879203586265,0,0,62272,3.016987893238956e-06,0.029875224737918052,0.45977892414297267,0.42298031904641786
0.765,12,0.0,0.04527000000000003,4.03329,135.778454,0.0,402.104527,0.9016649999999999,2.060059999999999,2.64487,2.28472880472822,2.933317803249192,0,0,62273,3.016987893238956e-06,0.29451735727457873,0.060607749933810184,0.6351356201565806
0.0,0,0.0,-0.023999999999999994,-1.15669,168.117164,0.0,501.582701,0.5420499999999999,2.360340499999998,3.12188,4.3544700593036225,5.759394879145108,1,0,62274,3.426836374441897e-06,0.0,0.3592530093302137,0.42814768471577
0.48768,12,0.0,0.027210000000000012,2.63578,153.888687,0.0,456.782352,0.79374,2.119972999999999,3.21319,2.670865771322011,4.048164381222864,0,0,62275,3.016987893238956e-06,0.1877519278374726,0.11632388077674499,0.5706096792694406
0.0,0,0.0,-0.00742000000000001,-0.8116099999999999,145.384354,0.0,431.788502,0.8008,2.0262199999999995,2.55348,2.5302447520851086,3.188661334679494,1,0,62276,3.426836374441897e-06,0.0,0.0960335180689646,0.4807915829680199
